Cabo Verde,CPV,Average grace period on new external debt commitments (years),DT.GPA.DPPG,8.9725,8.1929,6.8744,10.7504,12.2185,7.5262,9.261,6.5367,7.0933,6.2952
Cabo Verde,CPV,Commitments official creditors (COM current US$),DT.COM.OFFT.CD,27363731.4,72825425.3,221554259.1,211641944.7,62981339.8,67555668.8,327202519.4,217150848.4,34598062.8,55985094.6
Cabo Verde,CPV,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,91.924,93.0578,94.5811,89.5668,79.4763,72.8128,66.5997,60.2366,56.9794,57.3196
Cabo Verde,CPV,Debt stock reduction (current US$),DT.DSF.DPPG.CD,0,0,0,0,0,0,0,0,0,0
Cabo Verde,CPV,External debt stocks total (DOD current US$),DT.DOD.DECT.CD,524173293.2,580579758.5,626140970.8,726699325.6,892425455.5,1038634781.8,1244894905.2,1487956365.8,1543466603,1542544247
Cabo Verde,CPV,Interest payments on external debt total (INT current US$),DT.INT.DECT.CD,6368484.4,6524082.2,6647018.6,7009164,7907815.9,10227444,13176193.3,15634678,18248749.4,17865435.4
Cabo Verde,CPV,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,0.1375,0.2216,0.2302,0.2064,0.168,0.1444,0.1204,0.1008,0.0971,0.0972
Cabo Verde,CPV,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,43090000,46080000,54580000,49680000,35580000,23330000,16230000,15750000,23690000,18030000
Cambodia,KHM,Average grace period on new external debt commitments (years),DT.GPA.DPPG,9.6397,7.5704,8.7966,8.7755,8.2441,9.6828,6.265,8.2005,8.67,7.9301
Cambodia,KHM,Commitments official creditors (COM current US$),DT.COM.OFFT.CD,142640421.6,368310946.1,368227212.8,764523495,510476539.4,549092348.1,1058086842.7,734446427.7,852165917.3,670444224.8
Cambodia,KHM,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,98.8286,98.2667,95.3334,81.8547,74.9142,73.1428,62.3618,62.141,62.228,56.1694
Cambodia,KHM,Debt stock reduction (current US$),DT.DSF.DPPG.CD,83618616.8,0,0,0,0,0,0,0,0,0
Cambodia,KHM,External debt stocks total (DOD current US$),DT.DOD.DECT.CD,2859747518.5,2064038078.5,2466047266.5,3120646211.3,3824908894.5,4471203131.4,6561063243.9,7430524356.3,8130221322.7,9697551054.8
Cambodia,KHM,Interest payments on external debt total (INT current US$),DT.INT.DECT.CD,13976547.9,14727805.7,22325107.2,23403588,31952517.6,44558936.2,55840618.7,68097906.7,75991736.8,88266780.8
Cambodia,KHM,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,0.0005,0,3.2865,7.3718,9.91,11.109,12.8472,12.9566,13.3723,13.6092
